Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783278446,100,GET,/ (repeat),5.700000,0.000000,270,270,280,280,290,290,310,310,310,310,310,726,0,270,276.03003236916885,248.87419999868143,685.2572999996482,84.0
1783278446,100,,Aggregated,65.200000,0.000000,270,270,280,280,290,300,320,340,350,350,350,8120,0,270,278.65775044335254,248.18190000041795,1035.830699998769,84.0
1783278447,100,GET,/,59.300000,0.000000,270,280,280,280,290,300,330,350,350,350,350,7453,0,270,278.85012554676035,248.18190000041795,1035.830699998769,84.0
1783278447,100,GET,/ (repeat),5.500000,0.000000,270,270,270,280,290,290,310,310,310,310,310,733,0,270,275.9160639836503,248.87419999868143,685.2572999996482,84.0
1783278447,100,,Aggregated,64.800000,0.000000,270,270,280,280,290,300,320,340,350,350,350,8186,0,270,278.58740051307416,248.18190000041795,1035.830699998769,84.0
1783278448,100,GET,/,60.000000,0.000000,270,280,280,280,300,310,350,360,410,410,410,7520,0,270,278.92594541223366,248.18190000041795,1035.830699998769,84.0
1783278448,100,GET,/ (repeat),5.400000,0.000000,270,270,280,290,300,310,310,310,310,310,310,742,0,270,276.0464826145778,248.87419999868143,685.2572999996482,84.0
1783278448,100,,Aggregated,65.400000,0.000000,270,280,280,280,300,310,340,350,410,410,410,8262,0,270,278.6673444202393,248.18190000041795,1035.830699998769,84.0
1783278449,100,GET,/,60.200000,0.000000,270,280,280,290,310,340,370,410,440,440,440,7578,0,270,279.2266148983899,248.18190000041795,1035.830699998769,84.0
1783278449,100,GET,/ (repeat),5.500000,0.000000,270,270,280,290,310,330,350,380,380,380,380,747,0,270,276.3340258367062,248.87419999868143,685.2572999996482,84.0
1783278449,100,,Aggregated,65.700000,0.000000,270,280,280,290,310,340,370,410,440,440,440,8325,0,270,278.96706366366635,248.18190000041795,1035.830699998769,84.0
1783278450,100,GET,/,60.900000,0.000000,270,280,280,290,310,340,370,410,440,440,440,7639,0,270,279.13415352794885,248.18190000041795,1035.830699998769,84.0
1783278450,100,GET,/ (repeat),5.300000,0.000000,270,270,280,290,310,330,350,380,380,380,380,752,0,270,276.29241156917493,248.87419999868143,685.2572999996482,84.0
1783278450,100,,Aggregated,66.200000,0.000000,270,280,280,290,310,340,370,410,440,440,440,8391,0,270,278.87947709450907,248.18190000041795,1035.830699998769,84.0
1783278451,100,GET,/,59.800000,0.000000,270,280,280,280,290,340,370,410,440,440,440,7700,0,270,279.0560301688323,248.18190000041795,1035.830699998769,84.0
1783278451,100,GET,/ (repeat),5.600000,0.000000,270,270,270,290,310,330,350,380,380,380,380,756,0,270,276.27947870372776,248.87419999868143,685.2572999996482,84.0
1783278451,100,,Aggregated,65.400000,0.000000,270,280,280,280,300,340,370,410,440,440,440,8456,0,270,278.80779543519776,248.18190000041795,1035.830699998769,84.0
1783278452,100,GET,/,60.000000,0.000000,270,270,280,280,290,340,370,410,440,440,440,7768,0,270,278.97131080072023,248.18190000041795,1035.830699998769,84.0
1783278452,100,GET,/ (repeat),5.300000,0.000000,270,270,270,290,300,330,350,380,380,380,380,764,0,270,276.25213848170046,248.87419999868143,685.2572999996482,84.0
1783278452,100,,Aggregated,65.300000,0.000000,270,270,280,280,290,340,370,410,440,440,440,8532,0,270,278.7278218588865,248.18190000041795,1035.830699998769,84.0
1783278453,100,GET,/,60.500000,0.000000,270,270,280,280,290,340,370,410,440,440,440,7834,0,270,278.8790261807493,248.18190000041795,1035.830699998769,84.0
1783278453,100,GET,/ (repeat),5.300000,0.000000,270,270,290,290,300,330,350,380,380,380,380,767,0,270,276.2727247718623,248.87419999868143,685.2572999996482,84.0
1783278453,100,,Aggregated,65.800000,0.000000,270,270,280,280,290,340,370,410,440,440,440,8601,0,270,278.64660748750305,248.18190000041795,1035.830699998769,84.0
1783278454,100,GET,/,60.200000,0.000000,270,270,280,280,290,340,370,410,440,440,440,7889,0,270,278.8266764608933,248.18190000041795,1035.830699998769,84.0
1783278454,100,GET,/ (repeat),5.800000,0.000000,270,270,290,290,310,330,350,380,380,380,380,772,0,270,276.2825073834437,248.87419999868143,685.2572999996482,84.0
1783278454,100,,Aggregated,66.000000,0.000000,270,270,280,280,290,340,370,410,440,440,440,8661,0,270,278.5999014317067,248.18190000041795,1035.830699998769,84.0
1783278455,100,GET,/,60.600000,0.000000,270,280,280,280,290,340,370,410,440,440,440,7946,0,270,278.75557178454574,248.18190000041795,1035.830699998769,84.0
1783278455,100,GET,/ (repeat),5.800000,0.000000,270,280,290,290,310,330,350,380,380,380,380,777,0,270,276.23018815961586,248.87419999868143,685.2572999996482,84.0
1783278455,100,,Aggregated,66.400000,0.000000,270,280,280,280,300,340,370,410,440,440,440,8723,0,270,278.5306235928038,248.18190000041795,1035.830699998769,84.0
1783278456,100,GET,/,60.800000,0.000000,270,280,280,280,290,340,370,410,440,440,440,8011,0,270,278.6837380352016,248.18190000041795,1035.830699998769,84.0
1783278456,100,GET,/ (repeat),5.600000,0.000000,270,280,290,290,310,330,350,380,380,380,380,783,0,270,276.1369509578843,248.87419999868143,685.2572999996482,84.0
1783278456,100,,Aggregated,66.400000,0.000000,270,280,280,280,300,340,370,410,440,440,440,8794,0,270,278.45697725722414,248.18190000041795,1035.830699998769,84.0
1783278457,100,GET,/,61.400000,0.000000,270,270,280,280,290,320,350,410,440,440,440,8072,0,270,278.59306025768115,248.18190000041795,1035.830699998769,84.0
1783278457,100,GET,/ (repeat),5.500000,0.000000,270,280,290,290,310,330,380,380,380,380,380,785,0,270,276.12983872614427,248.87419999868143,685.2572999996482,84.0
1783278457,100,,Aggregated,66.900000,0.000000,270,270,280,280,290,320,350,410,440,440,440,8857,0,270,278.3747437958712,248.18190000041795,1035.830699998769,84.0
1783278458,100,GET,/,60.400000,0.000000,270,270,280,280,280,290,300,300,330,330,330,8136,0,270,278.5049899459183,248.18190000041795,1035.830699998769,84.0
1783278458,100,GET,/ (repeat),5.900000,0.000000,270,270,280,280,290,300,310,310,310,310,310,790,0,270,276.0840843038292,248.87419999868143,685.2572999996482,84.0
1783278458,100,,Aggregated,66.300000,0.000000,270,270,280,280,280,290,300,300,330,330,330,8926,0,270,278.2907265068365,248.18190000041795,1035.830699998769,84.0
1783278459,100,GET,/,61.000000,0.000000,270,270,270,280,280,290,290,300,300,300,300,8196,0,270,278.4185873352853,248.18190000041795,1035.830699998769,84.0
1783278459,100,GET,/ (repeat),5.200000,0.000000,270,270,280,280,290,300,310,310,310,310,310,798,0,270,275.9498578947695,248.87419999868143,685.2572999996482,84.0
1783278459,100,,Aggregated,66.200000,0.000000,270,270,270,280,280,290,290,300,310,310,310,8994,0,270,278.1995472982022,248.18190000041795,1035.830699998769,84.0
1783278460,100,GET,/,60.800000,0.000000,270,270,270,280,280,290,290,300,300,300,300,8256,0,270,278.334560138082,248.18190000041795,1035.830699998769,84.0
1783278460,100,GET,/ (repeat),5.000000,0.000000,270,270,280,280,280,290,300,310,310,310,310,806,0,270,275.83410508688405,248.87419999868143,685.2572999996482,84.0
1783278460,100,,Aggregated,65.800000,0.000000,270,270,270,280,280,290,290,300,310,310,310,9062,0,270,278.1121625689738,248.18190000041795,1035.830699998769,84.0
1783278461,100,GET,/,61.900000,0.000000,270,270,280,280,280,290,290,300,300,300,300,8311,0,270,278.2852624473586,248.18190000041795,1035.830699998769,84.0
1783278461,100,GET,/ (repeat),5.100000,0.000000,270,270,270,280,280,290,290,310,310,310,310,814,0,270,275.8026500000364,248.87419999868143,685.2572999996482,84.0
1783278461,100,,Aggregated,67.000000,0.000000,270,270,280,280,280,290,290,300,310,310,310,9125,0,270,278.0637998137024,248.18190000041795,1035.830699998769,84.0
1783278462,100,GET,/,60.500000,0.000000,270,270,280,280,280,290,300,300,330,330,330,8374,0,270,278.24448292333386,248.18190000041795,1035.830699998769,84.0
1783278462,100,GET,/ (repeat),5.400000,0.000000,270,270,280,280,290,300,310,320,320,320,320,825,0,270,275.8312975757918,248.87419999868143,685.2572999996482,84.0
1783278462,100,,Aggregated,65.900000,0.000000,270,270,280,280,280,290,300,310,330,330,330,9199,0,270,278.02805962604987,248.18190000041795,1035.830699998769,84.0
1783278463,100,GET,/,61.200000,0.000000,270,270,280,280,280,290,300,300,330,330,330,8431,0,270,278.1809476100114,248.18190000041795,1035.830699998769,84.0
1783278463,100,GET,/ (repeat),5.700000,0.000000,270,270,270,280,280,290,300,320,320,320,320,833,0,270,275.71068151264257,248.87419999868143,685.2572999996482,84.0
1783278463,100,,Aggregated,66.900000,0.000000,270,270,280,280,280,290,300,300,330,330,330,9264,0,270,277.9588263169305,248.18190000041795,1035.830699998769,84.0
1783278464,100,GET,/,60.100000,0.000000,270,270,280,280,280,290,290,300,330,330,330,8493,0,270,278.11231636642,248.18190000041795,1035.830699998769,84.0
1783278464,100,GET,/ (repeat),5.700000,0.000000,270,270,270,280,280,290,300,320,320,320,320,836,0,270,275.71959796654306,248.87419999868143,685.2572999996482,84.0
1783278464,100,,Aggregated,65.800000,0.000000,270,270,270,280,280,290,290,300,330,330,330,9329,0,270,277.89789760960895,248.18190000041795,1035.830699998769,84.0
1783278465,100,GET,/,59.800000,0.000000,270,270,280,280,280,290,290,320,340,340,340,8552,0,270,278.0545741230127,248.18190000041795,1035.830699998769,84.0
1783278465,100,GET,/ (repeat),6.100000,0.000000,270,270,280,280,280,290,300,320,320,320,320,843,0,270,275.67596287073604,248.87419999868143,685.2572999996482,84.0
1783278465,100,,Aggregated,65.900000,0.000000,270,270,280,280,280,290,300,320,340,340,340,9395,0,270,277.8411447152786,248.18190000041795,1035.830699998769,84.0
1783278466,100,GET,/,60.300000,0.000000,270,270,280,280,280,290,310,330,340,340,340,8605,0,270,278.0614563974442,248.18190000041795,1035.830699998769,84.0
1783278466,100,GET,/ (repeat),6.400000,0.000000,270,270,280,280,290,300,320,340,340,340,340,855,0,270,275.708683625767,248.87419999868143,685.2572999996482,84.0
1783278466,100,,Aggregated,66.700000,0.000000,270,270,280,280,280,290,320,330,340,340,340,9460,0,270,277.8488115010619,248.18190000041795,1035.830699998769,84.0
1783278467,100,GET,/,59.900000,0.000000,270,270,280,280,280,290,310,330,340,340,340,8665,0,270,277.9942629890372,248.18190000041795,1035.830699998769,84.0
1783278467,100,GET,/ (repeat),6.600000,0.000000,270,270,280,280,290,300,320,340,340,340,340,862,0,270,275.6562979118684,248.87419999868143,685.2572999996482,84.0
1783278467,100,,Aggregated,66.500000,0.000000,270,270,280,280,280,290,320,330,340,340,340,9527,0,270,277.78272463525207,248.18190000041795,1035.830699998769,84.0
1783278468,100,GET,/,58.800000,0.000000,270,270,280,280,280,290,310,330,340,340,340,8727,0,270,277.91735784347526,248.18190000041795,1035.830699998769,84.0
1783278468,100,GET,/ (repeat),6.500000,0.000000,270,270,280,280,290,300,320,340,340,340,340,867,0,270,275.6095388696994,248.87419999868143,685.2572999996482,84.0
1783278468,100,,Aggregated,65.300000,0.000000,270,270,280,280,280,290,320,330,340,340,340,9594,0,270,277.70880259537694,248.18190000041795,1035.830699998769,84.0
1783278469,100,GET,/,58.100000,0.000000,270,270,280,280,280,290,310,330,340,340,340,8782,0,270,277.85470013664445,248.18190000041795,1035.830699998769,84.0
1783278469,100,GET,/ (repeat),7.500000,0.000000,270,270,280,280,290,300,320,340,340,340,340,870,0,270,275.5702008046319,248.87419999868143,685.2572999996482,84.0
1783278469,100,,Aggregated,65.600000,0.000000,270,270,280,280,280,290,320,330,340,340,340,9652,0,270,277.6487827704154,248.18190000041795,1035.830699998769,84.0
1783278470,100,GET,/,58.000000,0.000000,270,270,280,280,280,290,310,330,340,340,340,8841,0,270,277.79153928288804,248.18190000041795,1035.830699998769,84.0
1783278470,100,GET,/ (repeat),7.700000,0.000000,270,270,280,280,290,300,320,340,340,340,340,883,0,270,275.5236091733088,248.87419999868143,685.2572999996482,84.0
1783278470,100,,Aggregated,65.700000,0.000000,270,270,280,280,280,290,320,330,340,340,340,9724,0,270,277.5855970485451,248.18190000041795,1035.830699998769,84.0
1783278471,100,GET,/,58.200000,0.000000,270,270,280,280,280,290,300,320,340,340,340,8895,0,270,277.7393939179333,248.18190000041795,1035.830699998769,84.0
1783278471,100,GET,/ (repeat),7.300000,0.000000,270,270,280,280,290,300,300,340,340,340,340,887,0,270,275.46752367534515,248.87419999868143,685.2572999996482,84.0
1783278471,100,,Aggregated,65.500000,0.000000,270,270,280,280,280,290,300,320,340,340,340,9782,0,270,277.5333881005986,248.18190000041795,1035.830699998769,84.0
1783278472,100,GET,/,59.200000,0.000000,270,270,270,280,280,290,300,320,340,340,340,8956,0,270,277.6658749553386,248.18190000041795,1035.830699998769,84.0
1783278472,100,GET,/ (repeat),6.900000,0.000000,270,270,280,280,290,290,300,340,340,340,340,899,0,270,275.34967808679534,248.87419999868143,685.2572999996482,84.0
1783278472,100,,Aggregated,66.100000,0.000000,270,270,270,280,280,290,300,320,340,340,340,9855,0,270,277.4545851547488,248.18190000041795,1035.830699998769,84.0
1783278473,100,GET,/,57.400000,0.000000,270,270,270,280,280,290,300,320,340,340,340,9006,0,270,277.6264660559647,248.18190000041795,1035.830699998769,84.0
1783278473,100,GET,/ (repeat),7.300000,0.000000,270,270,280,280,290,290,300,340,340,340,340,905,0,270,275.3201287293155,248.87419999868143,685.2572999996482,84.0
1783278473,100,,Aggregated,64.700000,0.000000,270,270,270,280,280,290,300,320,340,340,340,9911,0,270,277.4158682070485,248.18190000041795,1035.830699998769,84.0
1783278474,100,GET,/,57.900000,0.000000,270,270,280,280,290,300,320,340,370,370,370,9072,0,270,277.6856919973567,248.18190000041795,1035.830699998769,84.0
1783278474,100,GET,/ (repeat),7.400000,0.000000,270,270,280,280,290,300,330,340,340,340,340,914,0,270,275.2756243982844,248.87419999868143,685.2572999996482,84.0
1783278474,100,,Aggregated,65.300000,0.000000,270,270,280,280,290,300,320,340,370,370,370,9986,0,270,277.465102994198,248.18190000041795,1035.830699998769,84.0
1783278475,100,GET,/,57.500000,0.000000,270,270,280,280,290,300,320,340,370,370,370,9123,0,270,277.6420472322725,248.18190000041795,1035.830699998769,84.0
1783278475,100,GET,/ (repeat),7.700000,0.000000,270,270,280,280,290,290,300,330,330,330,330,915,0,270,275.27521606560776,248.87419999868143,685.2572999996482,84.0
1783278475,100,,Aggregated,65.200000,0.000000,270,270,280,280,290,300,320,340,370,370,370,10038,0,270,277.4263020123594,248.18190000041795,1035.830699998769,84.0
1783278476,100,GET,/,56.300000,0.000000,270,270,280,280,290,300,320,350,370,370,370,9196,0,270,277.6367820900417,248.18190000041795,1035.830699998769,84.0
1783278476,100,GET,/ (repeat),7.600000,0.000000,270,270,280,280,280,290,300,330,330,330,330,922,0,270,275.27272375274896,248.87419999868143,685.2572999996482,84.0
1783278476,100,,Aggregated,63.900000,0.000000,270,270,280,280,290,300,320,340,370,370,370,10118,0,270,277.4213579165911,248.18190000041795,1035.830699998769,84.0
1783278477,100,GET,/,56.200000,0.000000,270,280,280,280,290,310,340,350,370,370,370,9248,0,270,277.7174265462824,248.18190000041795,1035.830699998769,84.0
1783278477,100,GET,/ (repeat),7.500000,0.000000,270,270,280,280,290,300,320,330,330,330,330,927,0,270,275.3408180151394,248.87419999868143,685.2572999996482,84.0
1783278477,100,,Aggregated,63.700000,0.000000,270,280,280,280,290,310,340,350,370,370,370,10175,0,270,277.50090407863036,248.18190000041795,1035.830699998769,84.0
1783278478,100,GET,/,58.200000,0.000000,270,280,280,280,300,340,400,430,490,490,490,9318,0,270,277.9383261751466,248.18190000041795,1035.830699998769,84.0
1783278478,100,GET,/ (repeat),7.100000,0.000000,270,270,280,280,290,310,320,330,330,330,330,931,0,270,275.40193265309847,248.87419999868143,685.2572999996482,84.0
1783278478,100,,Aggregated,65.300000,0.000000,270,280,280,280,300,330,390,430,490,490,490,10249,0,270,277.70792492926734,248.18190000041795,1035.830699998769,84.0
1783278479,100,GET,/,58.600000,0.000000,270,280,280,290,310,340,400,430,490,490,490,9369,0,270,278.0001007151257,248.18190000041795,1035.830699998769,84.0
1783278479,100,GET,/ (repeat),6.400000,0.000000,270,270,280,280,290,310,320,330,330,330,330,936,0,270,275.35414038465245,248.87419999868143,685.2572999996482,84.0
1783278479,100,,Aggregated,65.000000,0.000000,270,280,280,290,310,340,400,430,490,490,490,10305,0,270,277.75976894711874,248.18190000041795,1035.830699998769,84.0
1783278480,100,GET,/,58.600000,0.000000,270,280,280,290,310,340,400,430,490,490,490,9433,0,270,277.9081363405085,247.79339999986405,1035.830699998769,84.0
1783278480,100,GET,/ (repeat),6.300000,0.000000,270,270,280,280,300,320,320,330,330,330,330,944,0,270,275.2642542373249,248.87419999868143,685.2572999996482,84.0
1783278480,100,,Aggregated,64.900000,0.000000,270,280,280,280,310,340,400,430,490,490,490,10377,0,270,277.6676212874687,247.79339999986405,1035.830699998769,84.0
1783278481,100,GET,/,58.100000,0.000000,270,280,280,290,320,350,400,430,490,490,490,9488,0,270,277.9217553752119,247.79339999986405,1035.830699998769,84.0
1783278481,100,GET,/ (repeat),6.200000,0.000000,270,270,280,280,300,320,320,330,330,330,330,947,0,270,275.20003484692234,248.87419999868143,685.2572999996482,84.0
1783278481,100,,Aggregated,64.300000,0.000000,270,280,280,290,320,340,400,430,490,490,490,10435,0,270,277.6747530426504,247.79339999986405,1035.830699998769,84.0
1783278482,100,GET,/,57.200000,0.000000,270,280,280,290,320,340,400,430,490,490,490,9556,0,270,277.88760347425756,247.79339999986405,1035.830699998769,84.0
1783278482,100,GET,/ (repeat),6.600000,0.000000,270,270,280,280,300,320,330,330,330,330,330,950,0,270,275.1790443158253,248.87419999868143,685.2572999996482,84.0
1783278482,100,,Aggregated,63.800000,0.000000,270,280,280,290,320,340,400,430,490,490,490,10506,0,270,277.6426833143014,247.79339999986405,1035.830699998769,84.0
1783278483,100,GET,/,58.700000,0.000000,270,280,280,290,320,340,400,430,490,490,490,9611,0,270,277.8154941837485,247.79339999986405,1035.830699998769,84.0
1783278483,100,GET,/ (repeat),6.000000,0.000000,270,270,280,280,300,320,330,330,330,330,330,958,0,270,275.08668528187343,248.87419999868143,685.2572999996482,84.0
1783278483,100,,Aggregated,64.700000,0.000000,270,280,280,290,320,340,400,430,490,490,490,10569,0,270,277.56814827325695,247.79339999986405,1035.830699998769,84.0
1783278484,100,GET,/,58.600000,0.000000,270,280,280,290,320,340,400,430,490,490,490,9672,0,270,277.83621738006696,247.79339999986405,1035.830699998769,84.0
1783278484,100,GET,/ (repeat),5.500000,0.000000,270,270,280,280,300,320,340,340,340,340,340,962,0,270,275.14082130980864,248.87419999868143,685.2572999996482,84.0
1783278484,100,,Aggregated,64.100000,0.000000,270,280,280,290,320,340,400,430,490,490,490,10634,0,270,277.5923795937611,247.79339999986405,1035.830699998769,84.0
1783278485,100,GET,/,59.200000,0.000000,270,280,280,290,320,340,400,430,490,490,490,9733,0,270,277.78917479708304,247.79339999986405,1035.830699998769,84.0
1783278485,100,GET,/ (repeat),4.900000,0.000000,270,270,280,280,300,320,340,340,340,340,340,965,0,270,275.11263388604567,248.87419999868143,685.2572999996482,84.0
1783278485,100,,Aggregated,64.100000,0.000000,270,280,280,280,320,340,400,430,490,490,490,10698,0,270,277.5477406992013,247.79339999986405,1035.830699998769,84.0
1783278486,100,GET,/,59.000000,0.000000,270,280,280,280,320,340,400,430,490,490,490,9792,0,270,277.7583044321894,247.79339999986405,1035.830699998769,84.0
1783278486,100,GET,/ (repeat),4.700000,0.000000,270,270,270,280,280,310,340,340,340,340,340,972,0,270,275.05568868316004,248.87419999868143,685.2572999996482,84.0
1783278486,100,,Aggregated,63.700000,0.000000,270,280,280,280,310,340,400,430,490,490,490,10764,0,270,277.51425551839867,247.79339999986405,1035.830699998769,84.0
1783278487,100,GET,/,59.500000,0.000000,270,280,280,280,300,340,400,430,490,490,490,9851,0,270,277.70583545832875,247.79339999986405,1035.830699998769,84.0
1783278487,100,GET,/ (repeat),4.700000,0.000000,270,270,270,280,280,300,340,340,340,340,340,976,0,270,275.02519282790195,248.87419999868143,685.2572999996482,84.0
1783278487,100,,Aggregated,64.200000,0.000000,270,280,280,280,300,330,400,430,490,490,490,10827,0,270,277.46418890736516,247.79339999986405,1035.830699998769,84.0
1783278488,100,GET,/,59.300000,0.000000,270,270,280,280,290,300,340,350,400,400,400,9907,0,270,277.6338502170183,247.79339999986405,1035.830699998769,84.0
1783278488,100,GET,/ (repeat),4.900000,0.000000,270,270,270,270,280,280,280,340,340,340,340,983,0,270,274.9639937945394,248.87419999868143,685.2572999996482,84.0
1783278488,100,,Aggregated,64.200000,0.000000,270,270,280,280,290,300,340,340,400,400,400,10890,0,270,277.39285215794723,247.79339999986405,1035.830699998769,84.0
1783278489,100,GET,/,59.100000,0.000000,270,270,280,280,290,300,330,340,370,370,370,9973,0,270,277.5838399679131,247.79339999986405,1035.830699998769,84.0
1783278489,100,GET,/ (repeat),5.000000,0.000000,270,270,270,280,280,280,340,340,340,340,340,987,0,270,274.9525463019573,248.87419999868143,685.2572999996482,84.0
1783278489,100,,Aggregated,64.100000,0.000000,270,270,280,280,290,300,330,340,370,370,370,10960,0,270,277.34687948905497,247.79339999986405,1035.830699998769,84.0
1783278490,100,GET,/,59.200000,0.000000,270,270,280,280,290,300,330,340,370,370,370,10029,0,270,277.5411436434334,247.79339999986405,1035.830699998769,84.0
1783278490,100,GET,/ (repeat),4.900000,0.000000,270,270,270,280,280,280,340,340,340,340,340,988,0,270,274.93398512149037,248.87419999868143,685.2572999996482,84.0
1783278490,100,,Aggregated,64.100000,0.000000,270,270,280,280,290,300,330,340,370,370,370,11017,0,270,277.3073347463048,247.79339999986405,1035.830699998769,84.0
1783278491,100,GET,/,58.600000,0.000000,270,270,280,280,280,290,300,330,370,370,370,10093,0,270,277.45369999999946,247.79339999986405,1035.830699998769,84.0
1783278491,100,GET,/ (repeat),5.200000,0.000000,270,270,270,270,280,280,340,340,340,340,340,993,0,270,274.87067995974854,248.87419999868143,685.2572999996482,84.0
1783278491,100,,Aggregated,63.800000,0.000000,270,270,280,280,280,290,300,330,370,370,370,11086,0,270,277.22233260869916,247.79339999986405,1035.830699998769,84.0
1783278492,100,GET,/,59.600000,0.000000,270,270,280,280,280,290,300,330,370,370,370,10139,0,270,277.42040983331697,247.79339999986405,1035.830699998769,84.0
1783278492,100,GET,/ (repeat),5.000000,0.000000,270,270,270,270,280,290,340,340,340,340,340,995,0,270,274.87909768847504,248.87419999868143,685.2572999996482,84.0
1783278492,100,,Aggregated,64.600000,0.000000,270,270,280,280,280,290,300,330,370,370,370,11134,0,270,277.19330317047303,247.79339999986405,1035.830699998769,84.0
1783278493,100,GET,/,59.200000,0.000000,270,270,280,280,290,290,300,330,370,370,370,10207,0,270,277.36667608503996,247.79339999986405,1035.830699998769,84.0
1783278493,100,GET,/ (repeat),4.500000,0.000000,270,270,270,270,280,290,340,340,340,340,340,1001,0,270,274.86166543459586,248.87419999868143,685.2572999996482,84.0
1783278493,100,,Aggregated,63.700000,0.000000,270,270,280,280,280,290,300,330,370,370,370,11208,0,270,277.14295056210267,247.79339999986405,1035.830699998769,84.0
1783278494,100,GET,/,59.800000,0.000000,270,270,280,280,280,290,290,300,330,330,330,10257,0,270,277.31087454421385,247.79339999986405,1035.830699998769,84.0
1783278494,100,GET,/ (repeat),4.700000,0.000000,270,270,270,270,280,280,300,300,300,300,300,1003,0,270,274.8296094716174,248.87419999868143,685.2572999996482,84.0
1783278494,100,,Aggregated,64.500000,0.000000,270,270,280,280,280,290,290,300,330,330,330,11260,0,270,277.08985244227773,247.79339999986405,1035.830699998769,84.0
1783278495,100,GET,/,58.600000,0.000000,270,270,280,280,280,290,300,300,330,330,330,10329,0,270,277.25692826991883,247.79339999986405,1035.830699998769,84.0
1783278495,100,GET,/ (repeat),4.500000,0.000000,270,270,270,270,280,290,300,300,300,300,300,1006,0,270,274.8181661034099,248.87419999868143,685.2572999996482,84.0
1783278495,100,,Aggregated,63.100000,0.000000,270,270,280,280,280,290,300,300,330,330,330,11335,0,270,277.0404840935187,247.79339999986405,1035.830699998769,84.0
1783278496,100,GET,/,59.900000,0.000000,270,270,270,280,280,290,290,300,310,310,310,10382,0,270,277.2006855808125,247.79339999986405,1035.830699998769,84.0
1783278496,100,GET,/ (repeat),4.300000,0.000000,270,270,270,280,280,290,300,300,300,300,300,1012,0,270,274.77637440714574,248.87419999868143,685.2572999996482,84.0
1783278496,100,,Aggregated,64.200000,0.000000,270,270,270,280,280,290,290,300,310,310,310,11394,0,270,276.9853614709531,247.79339999986405,1035.830699998769,84.0
1783278497,100,GET,/,58.500000,0.000000,270,270,270,280,280,290,290,300,310,310,310,10444,0,270,277.13853295672084,247.79339999986405,1035.830699998769,84.0
1783278497,100,GET,/ (repeat),4.100000,0.000000,270,270,280,280,280,290,300,300,300,300,300,1019,0,270,274.77910402358225,248.87419999868143,685.2572999996482,84.0
1783278497,100,,Aggregated,62.600000,0.000000,270,270,270,280,280,290,290,300,310,310,310,11463,0,270,276.9287922184449,247.79339999986405,1035.830699998769,84.0
1783278498,100,GET,/,58.900000,0.000000,270,270,280,280,290,300,340,370,400,400,400,10496,0,270,277.3016705697403,247.79339999986405,1035.830699998769,84.0
1783278498,100,GET,/ (repeat),4.100000,0.000000,270,270,280,280,290,340,390,390,390,390,390,1022,0,270,274.9430773972887,248.87419999868143,685.2572999996482,84.0
1783278498,100,,Aggregated,63.000000,0.000000,270,270,280,280,290,300,340,370,400,400,400,11518,0,270,277.0923909880217,247.79339999986405,1035.830699998769,84.0
1783278499,90,GET,/,59.000000,0.000000,270,270,280,280,290,300,340,370,400,400,400,10559,0,270,277.2464618524484,247.79339999986405,1035.830699998769,84.0
1783278499,90,GET,/ (repeat),4.000000,0.000000,270,270,280,280,290,290,390,390,390,390,390,1029,0,270,274.88137317787266,248.87419999868143,685.2572999996482,84.0
1783278499,90,,Aggregated,63.000000,0.000000,270,270,280,280,290,300,340,370,400,400,400,11588,0,270,277.0364449171595,247.79339999986405,1035.830699998769,84.0
1783278500,80,GET,/,58.700000,0.000000,270,270,280,280,290,300,340,370,400,400,400,10611,0,270,277.2092952973332,247.79339999986405,1035.830699998769,84.0
1783278500,80,GET,/ (repeat),4.300000,0.000000,270,270,280,280,290,290,390,390,390,390,390,1034,0,270,274.87759816250957,248.87419999868143,685.2572999996482,84.0
1783278500,80,,Aggregated,63.000000,0.000000,270,270,280,280,290,300,340,370,400,400,400,11645,0,270,277.0022558093644,247.79339999986405,1035.830699998769,84.0
1783278501,70,GET,/,59.500000,0.000000,270,270,280,280,290,300,340,370,400,400,400,10659,0,270,277.16491667135824,247.79339999986405,1035.830699998769,84.0
1783278501,70,GET,/ (repeat),4.100000,0.000000,270,280,280,280,290,290,390,390,390,390,390,1041,0,270,274.848824015406,248.87419999868143,685.2572999996482,84.0
1783278501,70,,Aggregated,63.600000,0.000000,270,270,280,280,290,300,340,370,400,400,400,11700,0,270,276.9588438119706,247.79339999986405,1035.830699998769,84.0
1783278502,60,GET,/,58.400000,0.000000,270,270,280,280,290,300,340,370,400,400,400,10689,0,270,277.14430801758886,247.79339999986405,1035.830699998769,84.0
1783278502,60,GET,/ (repeat),4.100000,0.000000,270,280,280,280,290,290,390,390,390,390,390,1044,0,270,274.8424511494606,248.87419999868143,685.2572999996482,84.0
1783278502,60,,Aggregated,62.500000,0.000000,270,270,280,280,290,300,340,370,400,400,400,11733,0,270,276.9394892525403,247.79339999986405,1035.830699998769,84.0
1783278504,50,GET,/,57.600000,0.000000,270,270,280,280,290,320,350,370,400,400,400,10724,0,270,277.10465082059056,247.79339999986405,1035.830699998769,84.0
